subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,r
2,audio,different_sds,1,1,0,3147.848719,4.00E-05,2,178.0325859,0,1,4
2,audio,different_sds,2,1,1,2484.555375,3.00E-04,2,254.2524534,1,3,5
2,audio,different_sds,1,2,0,2956.261662,0.02,2,278.2212659,0,4,3
2,audio,different_sds,2,1,0,3006.969495,0.02,1,100.9658349,1,4,5
3,audio,different_sds,1,1,1,2700.924509,4.00E-05,1,47.38654127,1,1,4
3,audio,different_sds,1,1,1,2541.581362,4.00E-05,1,104.2987539,1,1,4
3,audio,different_sds,1,3,1,2793.928495,0.02,1,201.3860431,1,4,2
3,audio,different_sds,1,3,0,2807.944005,0.02,2,190.1688441,1,4,2
3,audio,different_sds,1,2,1,2704.527948,3.00E-04,1,140.8895054,1,3,3
3,audio,different_sds,1,3,1,2622.755886,0.02,1,22.97335355,1,4,2
4,audio,different_sds,1,1,0,3239.597425,4.00E-05,2,196.2856715,0,1,4
4,audio,different_sds,1,1,1,2653.664322,4.00E-05,1,42.14853469,1,1,4
4,audio,different_sds,2,1,0,2702.50447,4.00E-05,1,337.4077753,0,1,5
4,audio,different_sds,1,3,0,2999.020263,2.00E-04,2,298.1755347,0,2,2
4,audio,different_sds,1,1,1,2916.161193,4.00E-05,1,130.7004663,0,1,4
4,audio,different_sds,2,2,0,2762.717315,0.02,1,119.8149479,0,4,6
1,audio,different_sds,1,2,0,2946.567907,2.00E-04,2,172.2611354,0,2,3
1,audio,different_sds,1,1,0,2606.922211,4.00E-05,2,339.5146551,1,1,4
1,audio,different_sds,1,2,0,2282.442587,2.00E-04,2,311.5957225,0,2,3
1,audio,different_sds,2,1,1,2226.473184,4.00E-05,2,4.409028079,1,1,5
1,audio,different_sds,2,1,0,2710.24969,4.00E-05,1,100.059907,0,1,5
1,audio,different_sds,1,2,0,2538.051779,3.00E-04,2,144.1442963,1,3,3
2,audio,different_sds,2,2,1,3084.19185,3.00E-04,2,304.1317308,1,3,6
2,audio,different_sds,1,2,1,2725.081161,2.00E-04,1,172.6528937,1,2,3
2,audio,different_sds,1,2,1,2775.859922,2.00E-04,1,239.524879,1,2,3
2,audio,different_sds,2,1,1,3063.582704,2.00E-04,2,66.52774689,1,2,5
2,audio,different_sds,2,1,1,2836.129692,0.02,2,230.1494924,0,4,5
2,audio,different_sds,1,2,0,2621.310311,0.02,2,4.618399812,1,4,3
3,audio,different_sds,2,1,1,1867.380516,2.00E-04,2,104.9529423,1,2,5
3,audio,different_sds,1,3,1,2660.552746,0.02,1,142.1650921,1,4,2
3,audio,different_sds,1,1,0,3099.51186,4.00E-05,2,217.932991,0,1,4
3,audio,different_sds,1,3,1,2789.723333,0.02,1,237.2719609,1,4,2
3,audio,different_sds,2,1,0,2594.319288,2.00E-04,1,261.7548068,0,2,5
3,audio,different_sds,1,1,0,2022.411261,2.00E-04,2,36.96195004,0,2,4
4,audio,different_sds,1,2,1,2739.277708,2.00E-04,1,275.2953575,1,2,3
4,audio,different_sds,1,3,0,2370.70802,3.00E-04,2,224.5295301,0,3,2
4,audio,different_sds,1,2,0,2641.941482,3.00E-04,2,233.9360622,1,3,3
4,audio,different_sds,2,4,1,4061.015383,3.00E-04,2,227.3418663,1,3,8
4,audio,different_sds,1,2,1,2846.108431,3.00E-04,1,184.2566021,1,3,3
4,audio,different_sds,2,1,0,2865.665226,4.00E-05,1,224.6272784,0,1,5
1,audio,different_sds,1,2,0,2547.016171,0.02,2,60.98314428,1,4,3
1,audio,different_sds,2,3,1,2006.02219,0.02,2,29.98824948,1,4,7
1,audio,different_sds,2,3,1,2411.995905,0.02,2,240.7732557,1,4,7
1,audio,different_sds,1,2,1,2684.003459,3.00E-04,1,190.396565,1,3,3
1,audio,different_sds,2,1,0,2662.550657,4.00E-05,1,180.7978486,0,1,5
1,audio,different_sds,2,1,0,2849.590539,4.00E-05,1,264.2333541,0,1,5
2,audio,different_sds,2,3,1,2921.7691,2.00E-04,2,256.3739423,1,2,7
2,audio,different_sds,1,1,0,3032.446954,2.00E-04,2,105.7567371,0,2,4
2,audio,different_sds,1,2,0,2781.032894,2.00E-04,2,53.22390299,1,2,3
2,audio,different_sds,1,2,1,2735.107326,2.00E-04,1,120.7532406,1,2,3
2,audio,different_sds,1,2,1,2629.338395,3.00E-04,1,311.1780004,1,3,3
2,audio,different_sds,2,1,0,2820.436367,4.00E-05,1,119.6935325,0,1,5
3,audio,different_sds,1,1,1,2803.818982,2.00E-04,1,258.7935568,1,2,4
3,audio,different_sds,2,1,0,2688.468306,4.00E-05,1,232.2557241,0,1,5
3,audio,different_sds,1,1,1,2630.807162,2.00E-04,1,47.43726705,1,2,4
3,audio,different_sds,2,3,1,2434.343268,0.02,2,38.52287747,1,4,7
3,audio,different_sds,1,3,1,2755.445019,0.02,1,278.3697309,1,4,2
3,audio,different_sds,2,1,0,2671.094048,2.00E-04,1,128.3591607,0,2,5
4,audio,different_sds,2,2,1,2492.40772,0.02,2,336.499865,0,4,6
4,audio,different_sds,1,3,0,2469.45689,3.00E-04,2,173.0862617,0,3,2
4,audio,different_sds,2,1,1,3070.618068,2.00E-04,2,116.6476984,1,2,5
4,audio,different_sds,1,2,0,3075.538682,0.02,2,308.668369,0,4,3
4,audio,different_sds,1,3,1,2593.853769,0.02,1,200.481769,1,4,2
4,audio,different_sds,1,3,1,2768.657188,0.02,1,39.61350288,1,4,2
1,audio,different_sds,1,1,1,2662.28107,2.00E-04,1,163.2221731,1,2,4
1,audio,different_sds,2,2,1,1793.889743,3.00E-04,2,300.8074407,1,3,6
1,audio,different_sds,1,1,1,2762.460784,2.00E-04,1,280.2397882,1,2,4
1,audio,different_sds,1,2,0,2727.654065,3.00E-04,2,172.342125,1,3,3
1,audio,different_sds,2,1,1,2912.351845,2.00E-04,2,344.3226247,0,2,5
1,audio,different_sds,2,2,1,2172.277395,2.00E-04,2,223.1982792,1,2,6
2,audio,different_sds,1,2,1,2749.854936,0.02,1,156.7082332,1,4,3
2,audio,different_sds,1,2,1,2515.935097,0.02,1,287.161589,1,4,3
2,audio,different_sds,1,2,1,2649.844988,2.00E-04,1,349.3534516,1,2,3
2,audio,different_sds,2,1,0,2625.281018,3.00E-04,1,88.81848304,0,3,5
2,audio,different_sds,1,1,1,2977.699869,3.00E-04,1,333.2498336,0,3,4
2,audio,different_sds,1,2,1,2526.711818,2.00E-04,1,25.49397645,1,2,3
3,audio,different_sds,1,1,0,2650.756392,4.00E-05,2,259.0965257,1,1,4
3,audio,different_sds,1,1,0,3522.514703,4.00E-05,2,65.8869714,0,1,4
3,audio,different_sds,1,1,1,2680.263941,2.00E-04,1,351.8660713,1,2,4
3,audio,different_sds,2,3,1,3057.086797,0.02,2,309.8080038,1,4,7
3,audio,different_sds,1,2,0,2642.587006,3.00E-04,2,46.05401126,1,3,3
3,audio,different_sds,2,2,1,3252.42882,2.00E-04,2,126.4602925,1,2,6
4,audio,different_sds,1,3,1,2738.154103,0.02,1,184.2136925,1,4,2
4,audio,different_sds,1,2,0,2727.253503,2.00E-04,2,229.6874682,1,2,3
4,audio,different_sds,1,3,1,2586.434457,3.00E-04,1,297.9728035,1,3,2
4,audio,different_sds,1,3,1,2692.164161,0.02,1,152.5092495,1,4,2
4,audio,different_sds,2,1,1,3513.883443,4.00E-05,2,151.2080493,1,1,5
4,audio,different_sds,2,4,1,3480.491214,3.00E-04,2,59.91026563,1,3,8
1,audio,different_sds,2,1,1,3232.838396,4.00E-05,2,11.99463422,1,1,5
1,audio,different_sds,1,1,1,2730.474236,4.00E-05,1,59.15726921,1,1,4
1,audio,different_sds,1,1,0,2848.843426,4.00E-05,2,35.00897994,1,1,4
1,audio,different_sds,2,1,1,1834.790502,2.00E-04,2,343.8430166,1,2,5
1,audio,different_sds,2,1,1,2739.521562,2.00E-04,2,293.8757962,0,2,5
1,audio,different_sds,1,2,0,2878.156715,2.00E-04,2,15.13198777,1,2,3
2,audio,different_sds,2,1,1,3657.478565,3.00E-04,2,297.6274389,1,3,5
2,audio,different_sds,1,2,1,2617.477876,2.00E-04,1,79.55215425,1,2,3
2,audio,different_sds,1,1,1,2651.504977,3.00E-04,1,59.00988528,1,3,4
2,audio,different_sds,1,2,1,2740.463884,2.00E-04,1,257.6973762,1,2,3
2,audio,different_sds,1,2,1,2533.859811,2.00E-04,1,138.7096101,1,2,3
2,audio,different_sds,2,2,0,2815.513469,3.00E-04,1,271.2192838,0,3,6
3,audio,different_sds,1,2,1,2684.70969,3.00E-04,1,23.54372132,1,3,3
3,audio,different_sds,1,2,1,2657.685253,3.00E-04,1,105.8737405,1,3,3
3,audio,different_sds,1,2,1,2522.191977,0.02,1,353.5395661,1,4,3
3,audio,different_sds,1,1,0,2154.419022,2.00E-04,2,327.6837758,0,2,4
3,audio,different_sds,2,1,1,3655.699674,2.00E-04,2,29.70318206,1,2,5
3,audio,different_sds,2,2,0,2536.765432,0.02,1,47.33147393,0,4,6
4,audio,different_sds,1,3,0,2850.145485,0.02,2,116.4364422,1,4,2
4,audio,different_sds,2,4,1,3475.768887,0.02,2,34.62217236,1,4,8
4,audio,different_sds,2,2,1,2908.900586,0.02,2,96.58054254,0,4,6
4,audio,different_sds,2,3,1,1955.753993,3.00E-04,2,242.7827341,1,3,7
4,audio,different_sds,1,2,0,2509.109104,3.00E-04,2,123.3120507,1,3,3
4,audio,different_sds,1,1,1,2648.535498,2.00E-04,1,332.0618596,1,2,4
1,audio,different_sds,1,2,1,2580.322926,0.02,1,1.320138875,1,4,3
1,audio,different_sds,1,2,1,2648.4385,0.02,1,83.81036444,1,4,3
1,audio,different_sds,1,1,1,2727.023158,4.00E-05,1,251.6422725,1,1,4
1,audio,different_sds,2,3,1,3453.030034,3.00E-04,2,218.2451198,1,3,7
1,audio,different_sds,2,1,0,2552.872656,2.00E-04,1,319.3097677,0,2,5
1,audio,different_sds,2,1,0,2491.098747,4.00E-05,1,198.1181567,0,1,5
2,audio,different_sds,1,2,1,2624.380288,3.00E-04,1,296.451818,1,3,3
2,audio,different_sds,1,1,1,2683.882281,3.00E-04,1,144.5627811,1,3,4
2,audio,different_sds,1,2,1,2517.406105,3.00E-04,1,15.03855258,1,3,3
2,audio,different_sds,2,3,1,3695.727146,0.02,2,334.9052369,1,4,7
2,audio,different_sds,2,3,1,2025.990385,2.00E-04,2,168.9951892,1,2,7
2,audio,different_sds,2,1,1,3145.112403,2.00E-04,2,164.5587446,1,2,5
3,audio,different_sds,1,2,0,2583.291096,3.00E-04,2,13.21821899,1,3,3
3,audio,different_sds,2,1,1,2883.55053,4.00E-05,2,94.11059497,0,1,5
3,audio,different_sds,1,3,0,2712.029328,0.02,2,136.0876952,1,4,2
3,audio,different_sds,1,1,0,1965.714169,4.00E-05,2,194.4680523,0,1,4
3,audio,different_sds,1,1,1,2717.88243,2.00E-04,1,157.5982113,1,2,4
3,audio,different_sds,1,1,0,2823.156955,4.00E-05,2,238.776729,1,1,4
4,audio,different_sds,2,2,1,2770.390599,0.02,2,130.7861513,0,4,6
4,audio,different_sds,2,2,1,2965.678458,0.02,2,99.03796032,1,4,6
4,audio,different_sds,2,3,1,2991.756272,0.02,2,171.5921238,1,4,7
4,audio,different_sds,1,3,1,2955.691293,3.00E-04,1,55.33431414,0,3,2
4,audio,different_sds,2,1,1,3603.860045,4.00E-05,2,177.2278663,1,1,5
4,audio,different_sds,1,3,1,2712.750827,0.02,1,115.377064,1,4,2
1,audio,different_sds,1,2,1,2595.612983,3.00E-04,1,275.6407416,1,3,3
1,audio,different_sds,1,2,0,2598.086496,0.02,2,221.2110536,1,4,3
1,audio,different_sds,1,1,0,2839.15092,4.00E-05,2,212.5478726,1,1,4
1,audio,different_sds,1,2,0,2756.888072,0.02,2,187.1206977,1,4,3
1,audio,different_sds,2,4,1,3605.632116,0.02,2,70.32379566,1,4,8
1,audio,different_sds,1,2,0,2838.87041,3.00E-04,2,156.03732,1,3,3
2,audio,different_sds,1,2,1,2686.827552,0.02,1,268.2965107,1,4,3
2,audio,different_sds,1,2,1,2541.62755,2.00E-04,1,21.14501893,1,2,3
2,audio,different_sds,1,2,0,2724.952107,3.00E-04,2,350.940565,1,3,3
2,audio,different_sds,1,1,1,2662.601986,4.00E-05,1,114.0216778,1,1,4
2,audio,different_sds,1,1,0,3791.083913,2.00E-04,2,189.8841878,0,2,4
2,audio,different_sds,1,1,1,2404.515769,0.02,1,323.0011583,0,4,4
3,audio,different_sds,2,1,0,2845.786134,4.00E-05,1,203.5895395,0,1,5
3,audio,different_sds,2,3,1,3313.706937,3.00E-04,2,12.10786487,1,3,7
3,audio,different_sds,1,1,0,2626.902745,3.00E-04,2,42.66384687,1,3,4
3,audio,different_sds,1,1,0,1752.469385,4.00E-05,2,262.406652,0,1,4
3,audio,different_sds,2,2,1,2967.484562,3.00E-04,2,56.67244957,1,3,6
3,audio,different_sds,2,1,1,2100.505808,2.00E-04,2,136.9023222,1,2,5
4,audio,different_sds,1,3,1,2518.897372,2.00E-04,1,115.3815893,1,2,2
4,audio,different_sds,2,1,1,2277.220767,2.00E-04,2,300.8698798,1,2,5
4,audio,different_sds,1,2,0,2509.60162,3.00E-04,2,300.1953421,1,3,3
4,audio,different_sds,1,3,1,2789.629044,3.00E-04,1,211.4772533,1,3,2
4,audio,different_sds,1,1,1,2707.693391,4.00E-05,1,54.23354007,1,1,4
4,audio,different_sds,1,1,0,1961.917929,4.00E-05,2,229.818435,0,1,4
1,audio,different_sds,1,1,1,2786.389641,4.00E-05,1,64.63451982,1,1,4
1,audio,different_sds,1,2,1,2740.592855,0.02,1,311.9374991,1,4,3
1,audio,different_sds,1,2,0,2956.410782,3.00E-04,2,268.3467658,0,3,3
1,audio,different_sds,2,1,1,2684.52237,2.00E-04,2,181.9316745,0,2,5
1,audio,different_sds,2,1,0,2748.302221,2.00E-04,1,319.8077347,0,2,5
1,audio,different_sds,2,1,1,2166.575124,4.00E-05,2,211.689384,1,1,5
2,audio,different_sds,1,1,1,2612.750957,2.00E-04,1,176.6751357,1,2,4
2,audio,different_sds,1,2,1,2744.272535,3.00E-04,1,107.0557066,1,3,3
2,audio,different_sds,1,1,1,2675.70705,2.00E-04,1,204.6146052,1,2,4
2,audio,different_sds,1,1,0,1682.371891,2.00E-04,2,352.336207,0,2,4
2,audio,different_sds,1,2,1,2670.140482,0.02,1,75.34957086,1,4,3
2,audio,different_sds,1,2,1,2645.080719,2.00E-04,1,237.2606244,1,2,3
3,audio,different_sds,1,2,1,2682.13991,3.00E-04,1,296.132832,1,3,3
3,audio,different_sds,2,4,1,1409.311854,0.02,2,288.6816269,1,4,8
3,audio,different_sds,2,1,0,2515.295448,4.00E-05,1,13.28030377,0,1,5
3,audio,different_sds,1,2,0,2981.532366,3.00E-04,2,277.8831596,0,3,3
3,audio,different_sds,1,3,0,3041.014262,3.00E-04,2,230.2449533,0,3,2
3,audio,different_sds,2,3,1,2724.762999,4.00E-05,2,100.260566,0,1,7
4,audio,different_sds,2,4,1,2220.265938,0.02,2,237.8082568,1,4,8
4,audio,different_sds,1,3,1,2723.721968,2.00E-04,1,261.6174471,1,2,2
4,audio,different_sds,1,2,0,2306.987486,2.00E-04,2,240.4431879,0,2,3
4,audio,different_sds,1,3,1,2637.640336,0.02,1,295.5790368,1,4,2
4,audio,different_sds,2,2,1,3349.722443,3.00E-04,2,332.6608806,1,3,6
4,audio,different_sds,1,1,1,2827.164309,0.02,1,143.2881311,1,4,4
1,audio,different_sds,1,2,1,2775.328856,3.00E-04,1,57.49631416,1,3,3
1,audio,different_sds,1,2,1,2591.114004,3.00E-04,1,218.5319956,1,3,3
1,audio,different_sds,1,1,1,2751.908362,4.00E-05,1,216.0392793,1,1,4
1,audio,different_sds,2,1,0,2313.175352,2.00E-04,1,77.6217914,1,2,5
1,audio,different_sds,2,1,1,2821.740704,3.00E-04,2,336.56292,0,3,5
1,audio,different_sds,1,2,1,2712.06459,0.02,1,22.34363946,1,4,3
2,audio,different_sds,2,2,0,2807.625725,2.00E-04,1,36.79965644,0,2,6
2,audio,different_sds,1,1,0,2682.334647,4.00E-05,2,46.23125559,1,1,4
2,audio,different_sds,1,2,1,2732.198444,0.02,1,280.0774924,1,4,3
2,audio,different_sds,1,2,0,2773.892089,3.00E-04,2,88.66119202,1,3,3
2,audio,different_sds,1,2,0,2564.239892,0.02,2,251.8444784,1,4,3
2,audio,different_sds,1,2,0,2490.979721,3.00E-04,2,136.5545837,1,3,3
3,audio,different_sds,1,1,1,2863.400225,4.00E-05,1,77.79003259,1,1,4
3,audio,different_sds,1,3,1,2665.423117,0.02,1,61.63892248,1,4,2
3,audio,different_sds,1,1,0,2153.068867,4.00E-05,2,191.7704741,0,1,4
3,audio,different_sds,1,2,0,2935.413415,3.00E-04,2,108.9803144,0,3,3
3,audio,different_sds,1,3,1,2903.14335,0.02,1,291.265621,1,4,2
3,audio,different_sds,1,2,1,2722.19192,2.00E-04,1,226.5579076,1,2,3
4,audio,different_sds,2,1,1,2127.766188,4.00E-05,2,265.925281,1,1,5
4,audio,different_sds,1,3,1,2661.47557,3.00E-04,1,319.901955,1,3,2
4,audio,different_sds,1,2,1,2603.051721,2.00E-04,1,130.2847583,1,2,3
4,audio,different_sds,2,1,0,2691.673819,4.00E-05,1,237.0040384,0,1,5
4,audio,different_sds,1,3,1,2646.130386,0.02,1,228.7125517,1,4,2
4,audio,different_sds,2,2,1,2939.06266,3.00E-04,2,289.966605,1,3,6
1,audio,different_sds,2,4,1,3018.679283,0.02,2,336.549276,1,4,8
1,audio,different_sds,1,1,0,1905.446153,4.00E-05,2,71.6917651,0,1,4
1,audio,different_sds,2,2,1,3007.325231,3.00E-04,2,39.85359039,1,3,6
1,audio,different_sds,2,2,1,3501.767961,2.00E-04,2,134.4165806,1,2,6
1,audio,different_sds,2,1,1,2323.172383,4.00E-05,2,294.3319726,1,1,5
1,audio,different_sds,1,2,1,2781.747465,0.02,1,62.37419362,1,4,3
2,audio,different_sds,2,1,1,3151.249906,4.00E-05,2,358.5507537,1,1,5
2,audio,different_sds,2,1,0,2866.093999,0.02,1,287.9211607,0,4,5
2,audio,different_sds,1,1,1,2837.581533,0.02,1,197.7523886,1,4,4
2,audio,different_sds,2,3,1,2945.044261,0.02,2,199.1384595,1,4,7
2,audio,different_sds,2,1,1,2336.284842,3.00E-04,2,208.3912508,1,3,5
2,audio,different_sds,1,1,1,2509.133869,4.00E-05,1,281.5073319,1,1,4
3,audio,different_sds,2,1,1,3585.52041,2.00E-04,2,345.2700432,1,2,5
3,audio,different_sds,1,1,0,1936.904137,3.00E-04,2,181.7174948,0,3,4
3,audio,different_sds,2,2,1,2778.180245,4.00E-05,2,279.386703,0,1,6
3,audio,different_sds,1,3,1,2649.764045,0.02,1,71.45543959,1,4,2
3,audio,different_sds,2,4,1,1668.867599,0.02,2,132.9394555,1,4,8
3,audio,different_sds,1,3,1,2776.534983,0.02,1,315.1924884,1,4,2
4,audio,different_sds,1,3,1,2817.975717,2.00E-04,1,109.9903508,1,2,2
4,audio,different_sds,1,2,1,2859.088522,3.00E-04,1,237.2798226,1,3,3
4,audio,different_sds,2,1,0,2872.730774,4.00E-05,1,41.27391614,0,1,5
4,audio,different_sds,1,3,1,2742.936219,3.00E-04,1,229.9444181,1,3,2
4,audio,different_sds,1,1,0,2522.497295,4.00E-05,2,317.9704708,1,1,4
4,audio,different_sds,1,3,0,2545.350181,0.02,2,354.9113145,1,4,2
1,audio,different_sds,1,2,1,2842.447032,3.00E-04,1,212.0300549,1,3,3
1,audio,different_sds,1,2,0,2838.413108,2.00E-04,2,270.2606159,1,2,3
1,audio,different_sds,1,2,1,2701.46614,0.02,1,278.185763,1,4,3
1,audio,different_sds,2,1,1,2512.279791,4.00E-05,2,269.7796621,0,1,5
1,audio,different_sds,1,2,1,2695.962953,0.02,1,223.5758766,1,4,3
1,audio,different_sds,2,1,0,2702.315841,3.00E-04,1,129.6638931,0,3,5
2,audio,different_sds,1,1,0,1983.852818,4.00E-05,2,359.0510127,0,1,4
2,audio,different_sds,1,2,1,2607.938373,2.00E-04,1,90.56088277,1,2,3
2,audio,different_sds,1,1,0,2886.034159,4.00E-05,2,34.59790533,1,1,4
2,audio,different_sds,1,2,1,2634.268168,2.00E-04,1,49.33961341,1,2,3
2,audio,different_sds,1,2,0,2222.315197,4.00E-05,2,196.626036,0,1,3
2,audio,different_sds,1,2,0,2898.084094,0.02,2,34.35927768,1,4,3
3,audio,different_sds,1,2,1,2734.749785,3.00E-04,1,58.92905079,1,3,3
3,audio,different_sds,2,1,0,2865.034428,4.00E-05,1,186.4124801,0,1,5
3,audio,different_sds,2,1,1,2535.884991,2.00E-04,2,67.08117653,0,2,5
3,audio,different_sds,2,1,1,2568.954206,3.00E-04,2,142.3482453,0,3,5
3,audio,different_sds,1,3,1,2725.081671,0.02,1,27.92900665,1,4,2
3,audio,different_sds,2,3,0,2397.160099,3.00E-04,1,250.1463292,1,3,7
4,audio,different_sds,1,3,1,2688.637422,3.00E-04,1,302.9055871,1,3,2
4,audio,different_sds,2,1,1,3031.280376,4.00E-05,2,158.2463565,1,1,5
4,audio,different_sds,2,1,1,2329.893373,4.00E-05,2,233.6882124,1,1,5
4,audio,different_sds,2,2,1,2211.660389,0.02,2,253.7993721,1,4,6
4,audio,different_sds,2,1,0,2721.508218,4.00E-05,1,45.79913903,0,1,5
4,audio,different_sds,1,1,1,2672.866036,3.00E-04,1,216.9577245,1,3,4
1,audio,different_sds,1,1,0,3277.630671,4.00E-05,2,270.0218451,0,1,4
1,audio,different_sds,1,2,1,2752.585482,0.02,1,94.07596318,1,4,3
1,audio,different_sds,2,3,1,3325.072093,2.00E-04,2,254.1017207,1,2,7
1,audio,different_sds,1,2,0,2862.842184,2.00E-04,2,261.674064,1,2,3
1,audio,different_sds,1,2,1,2824.14362,3.00E-04,1,331.3878342,1,3,3
1,audio,different_sds,1,2,1,2689.279094,3.00E-04,1,73.19627484,1,3,3
2,audio,different_sds,1,1,1,2622.331383,2.00E-04,1,204.6868962,1,2,4
2,audio,different_sds,1,2,0,2637.34928,3.00E-04,2,344.4301831,1,3,3
2,audio,different_sds,1,3,1,2809.099122,0.02,1,235.6205181,1,4,2
2,audio,different_sds,1,2,1,2695.318178,3.00E-04,1,171.3947815,1,3,3
2,audio,different_sds,2,3,1,1970.745086,3.00E-04,2,174.4887875,1,3,7
2,audio,different_sds,1,2,1,2822.785326,3.00E-04,1,108.1707131,1,3,3
3,audio,different_sds,1,1,1,2722.442915,4.00E-05,1,100.3683225,1,1,4
3,audio,different_sds,1,1,0,2425.805235,2.00E-04,2,285.948931,0,2,4
3,audio,different_sds,2,1,1,2839.464883,3.00E-04,2,155.0413134,0,3,5
3,audio,different_sds,2,1,0,2568.251096,2.00E-04,1,55.92289701,0,2,5
3,audio,different_sds,2,3,1,2356.638963,0.02,2,256.2221185,1,4,7
3,audio,different_sds,1,1,1,2790.937336,4.00E-05,1,165.7103594,1,1,4
4,audio,different_sds,1,1,1,2552.369677,4.00E-05,1,149.8496132,1,1,4
4,audio,different_sds,1,1,0,2177.884117,4.00E-05,2,112.3584567,0,1,4
4,audio,different_sds,2,1,1,1430.052131,3.00E-04,2,231.1727883,1,3,5
4,audio,different_sds,2,1,1,2062.22718,4.00E-05,2,314.1411879,1,1,5
4,audio,different_sds,1,4,0,2739.818389,2.00E-04,2,219.9486988,1,2,1
4,audio,different_sds,1,3,1,2686.234007,0.02,1,352.4264504,1,4,2
1,audio,different_sds,1,2,1,2690.839809,2.00E-04,1,181.256468,1,2,3
1,audio,different_sds,2,2,1,3442.718297,2.00E-04,2,307.1589442,1,2,6
1,audio,different_sds,1,2,1,2798.887208,0.02,1,59.95727418,1,4,3
1,audio,different_sds,2,2,0,2745.516163,0.02,1,116.2474326,0,4,6
1,audio,different_sds,2,2,1,2513.382883,2.00E-04,2,177.6326047,0,2,6
1,audio,different_sds,1,2,1,2690.589226,0.02,1,119.6797575,1,4,3
2,audio,different_sds,1,2,0,2519.74459,2.00E-04,2,189.4407017,1,2,3
2,audio,different_sds,2,1,1,2166.439851,2.00E-04,2,67.17905929,1,2,5
2,audio,different_sds,1,2,0,1619.510889,2.00E-04,2,347.0755009,0,2,3
2,audio,different_sds,2,3,1,3106.140625,0.02,2,221.6789156,1,4,7
2,audio,different_sds,1,2,1,2782.487457,2.00E-04,1,42.78977268,1,2,3
2,audio,different_sds,2,3,1,2105.926507,3.00E-04,2,188.7806415,1,3,7
3,audio,different_sds,1,3,1,2602.307133,0.02,1,300.0999213,1,4,2
3,audio,different_sds,1,1,1,2681.054805,4.00E-05,1,55.10425771,1,1,4
3,audio,different_sds,1,1,1,2660.258435,4.00E-05,1,18.99530716,1,1,4
3,audio,different_sds,1,1,0,2693.712553,4.00E-05,2,54.36916764,1,1,4
3,audio,different_sds,2,3,1,2836.066639,0.02,2,277.1185637,0,4,7
3,audio,different_sds,1,3,1,2634.787127,0.02,1,325.938142,1,4,2
4,audio,different_sds,2,3,1,3149.090519,2.00E-04,2,132.304589,1,2,7
4,audio,different_sds,1,3,1,2884.441705,0.02,1,332.8042069,1,4,2
4,audio,different_sds,1,2,1,2622.842172,2.00E-04,1,281.5357412,1,2,3
4,audio,different_sds,1,3,1,2586.81016,3.00E-04,1,75.16570509,1,3,2
4,audio,different_sds,1,1,0,2514.9006,3.00E-04,2,2.232001147,1,3,4
4,audio,different_sds,2,1,1,2086.109962,3.00E-04,2,126.0896042,1,3,5
1,audio,different_sds,2,1,1,3060.031636,4.00E-05,2,129.736081,1,1,5
1,audio,different_sds,2,2,0,2858.009397,0.02,1,59.55842623,0,4,6
1,audio,different_sds,2,3,1,3140.099959,0.02,2,320.3661219,1,4,7
1,audio,different_sds,2,1,0,2759.555082,2.00E-04,1,8.794874524,0,2,5
1,audio,different_sds,2,1,0,2585.060953,2.00E-04,1,221.4002407,0,2,5
1,audio,different_sds,1,2,1,2783.945869,2.00E-04,1,0.728860172,1,2,3
2,audio,different_sds,1,1,1,2793.604578,2.00E-04,1,305.3330714,1,2,4
2,audio,different_sds,2,1,0,2767.446366,3.00E-04,1,297.2297887,0,3,5
2,audio,different_sds,2,1,0,2656.773474,4.00E-05,1,214.82072,0,1,5
2,audio,different_sds,2,1,1,2464.973384,3.00E-04,2,247.2313695,1,3,5
2,audio,different_sds,1,1,0,2316.722365,3.00E-04,2,44.00182367,0,3,4
2,audio,different_sds,1,1,0,2706.956614,4.00E-05,2,309.9737997,1,1,4
3,audio,different_sds,1,1,0,2351.039409,2.00E-04,2,291.2310888,0,2,4
3,audio,different_sds,1,3,0,2748.777037,2.00E-04,2,132.8199939,1,2,2
3,audio,different_sds,2,1,1,1299.459434,4.00E-05,2,292.3777713,1,1,5
3,audio,different_sds,2,2,1,2316.139428,2.00E-04,2,48.60466914,1,2,6
3,audio,different_sds,1,1,1,2572.981046,3.00E-04,1,130.8519582,1,3,4
3,audio,different_sds,1,3,1,2840.788384,0.02,1,138.9166467,1,4,2
4,audio,different_sds,2,1,0,2822.776038,4.00E-05,1,3.366564954,0,1,5
4,audio,different_sds,1,3,0,2858.919705,2.00E-04,2,228.3616812,1,2,2
4,audio,different_sds,2,1,1,1983.521304,2.00E-04,2,70.66444899,1,2,5
