subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
2,audio,different_means,1,1,1,2437.135271,4,1,165.9331384,1,1,-1,4
2,audio,different_means,1,1,1,2945.379967,4,1,83.50140719,0,1,-1,4
2,audio,different_means,1,1,0,3207.979983,9,2,130.1937627,0,2,-1,4
2,audio,different_means,1,3,1,2211.557701,26,1,32.36714071,1,3,-3,2
3,audio,different_means,2,1,1,3251.212689,4,2,22.58592154,1,1,1,5
3,audio,different_means,1,4,0,2205.288719,55,2,207.331089,1,4,-4,1
3,audio,different_means,2,1,0,1740.471534,4,1,65.99989935,0,1,1,5
3,audio,different_means,2,1,0,2743.258294,9,1,300.4967196,1,2,1,5
3,audio,different_means,1,4,0,2312.836668,26,2,301.9834768,1,3,-4,1
3,audio,different_means,1,4,1,1335.931107,55,1,54.02458546,1,4,-4,1
4,audio,different_means,2,2,1,3189.556067,9,2,184.2950063,1,2,2,6
4,audio,different_means,2,1,1,3053.704074,4,2,158.6685952,1,1,1,5
4,audio,different_means,1,1,1,2996.34138,9,1,186.2389335,0,2,-1,4
4,audio,different_means,2,2,0,2455.37877,55,1,308.5959872,0,4,2,6
4,audio,different_means,1,2,1,2639.752947,26,1,313.6454342,1,3,-2,3
4,audio,different_means,1,2,1,2306.373431,26,1,21.5084786,1,3,-2,3
5,audio,different_means,1,3,1,1971.168758,55,1,223.7581981,1,4,-3,2
5,audio,different_means,1,3,1,1647.696556,9,1,12.60226629,1,2,-3,2
5,audio,different_means,2,2,0,3264.690408,26,1,98.05153347,1,3,2,6
5,audio,different_means,2,1,1,2102.292954,9,2,265.8067469,0,2,1,5
5,audio,different_means,2,2,1,3214.248667,26,2,192.0892863,1,3,2,6
5,audio,different_means,1,2,0,3151.962503,4,2,269.9563503,0,1,-2,3
6,audio,different_means,1,4,1,2101.725674,26,1,22.7964743,1,3,-4,1
6,audio,different_means,2,1,1,2667.373284,4,2,329.9063385,0,1,1,5
6,audio,different_means,2,1,1,2745.614625,26,2,234.2677341,1,3,1,5
6,audio,different_means,2,1,0,2625.132425,4,1,8.007368968,0,1,1,5
6,audio,different_means,2,2,0,2971.702263,9,1,12.49066879,1,2,2,6
6,audio,different_means,2,2,0,2283.419885,55,1,243.7966871,0,4,2,6
7,audio,different_means,2,4,1,4115.493347,26,2,80.81669712,1,3,4,8
